Numot,Season,game_id,host_lat,host_long,host_site,season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_lat,team1_long,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_ap_preseason,team1_ap_final,team1_coaches_preseason,team1_coaches_before_final,team1_rpi_rating,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_ap_preseason,team2_ap_final,team2_coaches_preseason,team2_coaches_before_final,team2_rpi_rating,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,result
2,2002,2002-1196-1166,41.8369,-87.6847,Chicago,2002,1196,82,1166,83,5,29.638248,-82.361195,Florida,53.1829,35.2584,69.7234,12,44.4255,33.2779,68.4039,7.1716,34.6498,33.8401,58.1839,59.6953,0.1361,0.0993,71.8971,71.4041,110.4177,112.9069,91.125,90.4288,6,15,6,14,0.536,billy-donovan-1,Billy Donovan,3,3,2,2,1,1,159,64,84,22,8,22,8,12,41.265325,-95.947029,Creighton,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,68.1765,68.6093,109.6425,109.7891,98.2993,99.2335,,,,,0.572,dana-altman-1,Dana Altman,3,4,0,0,0,0,228,94,161,22,8,22,8,0
0,2002,2002-1361-1228,41.8369,-87.6847,Chicago,2002,1361,64,1228,93,13,32.77525,-117.071228,San Diego St.,50.104,35.75,65.6676,9.6463,47.4277,33.3333,68.0745,7.8309,21.7037,30.9656,51.5012,56.1856,0.094,0.111,70.8861,71.2003,103.1405,104.1575,98.7068,95.2062,,,,,0.504,steve-fisher-1,Steve Fisher,0,7,0,4,0,3,225,48,129,21,11,21,11,4,39.730827,-90.246256,Illinois,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,3,13,3,16,0.622,bill-self-1,Bill Self,1,3,1,2,0,0,180,16,97,24,8,24,8,0
0,2002,2002-1270-1280,32.7767,-96.797,Dallas,2002,1270,58,1280,70,14,30.180762,-93.215648,McNeese St.,46.7756,36.7033,65.3846,13.3097,44.3656,33.4052,61.9938,7.8246,28.1211,29.164,52.18,48.855,0.1218,0.1118,68.6084,66.805,102.226,102.3383,92.412,95.3549,,,,,0.464,tic-price-1,Tic Price,0,1,0,0,0,0,114,8,62,21,8,21,8,3,33.425002,-88.879658,Mississippi St.,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,70.0123,69.2387,104.5274,109.3856,94.7267,91.6294,,17,,18,0.629,rick-stansbury-1,Rick Stansbury,0,0,0,0,0,0,78,49,49,26,7,26,7,0
0,2002,2002-1277-1301,38.8951,-77.0367,Washington,2002,1277,58,1301,69,10,42.72476,-84.473639,Michigan St.,48.8294,39.3013,77.0035,8.9337,46.0134,29.7533,72.1925,8.7793,27.6904,39.8266,57.3298,57.1637,0.0776,0.1109,64.8413,64.5618,107.5694,111.2209,98.5233,95.8615,15,,15,,0.56,tom-izzo-1,Tom Izzo,4,4,4,4,3,3,167,64,64,19,11,19,11,7,35.785111,-78.674517,North Carolina St.,51.4512,35.9638,75.5047,5.6648,49.5673,31.4126,73.6626,9.7625,40.4712,29.7402,63.2677,54.8185,0.1136,0.0984,69.9059,68.8094,108.3939,109.9085,96.7003,93.5746,,,,25,0.585,herb-sendek-1,Herb Sendek,0,1,0,0,0,0,171,84,110,22,10,22,10,0
0,2002,2002-1227-1328,32.7767,-96.797,Dallas,2002,1227,63,1328,71,15,41.872651,-87.651145,Illinois Chicago,44.7068,40.1695,65.8409,3.5893,50.1669,33.7037,69.9104,11.1564,32.4532,31.0702,52.0356,55.9387,0.0805,0.0855,68.5598,68.9228,105.7122,106.9515,104.3741,103.9632,,,,,0.577,jimmy-collins-1,Jimmy Collins,1,1,0,0,0,0,86,91,91,20,13,20,13,2,35.208152,-97.445692,Oklahoma,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,25,3,25,3,0.655,kelvin-sampson-1,Kelvin Sampson,7,8,1,1,0,0,286,73,176,27,4,27,4,0
0,2002,2002-1403-1356,41.8369,-87.6847,Chicago,2002,1403,68,1356,76,6,33.580309,-101.876917,Texas Tech,48.7275,37.6289,68.2292,8.8332,44.8253,35.4839,68.1452,7.0764,19.4097,26.8916,63.1579,55.2392,0.1041,0.0822,72.5477,71.3679,109.0757,112.4064,97.7252,96.9711,,,,,0.562,bob-knight-1,Bob Knight,0,24,0,14,0,5,784,8,300,23,8,23,8,11,37.71921,-89.217618,Southern Illinois,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,,,,,0.579,bruce-weber-1,Bruce Weber,0,0,0,0,0,0,77,46,46,26,7,26,7,0
0,2002,2002-1218-1462,32.7767,-96.797,Dallas,2002,1218,58,1462,70,10,21.292648,-157.816607,Hawaii,48.9529,38.374,68.7055,9.1203,44.6328,33.2075,66.3921,8.2024,34.9233,29.9604,66.6248,48.011,0.1046,0.0772,67.0323,66.8943,108.4417,110.4563,94.6345,96.6259,,25,,24,0.585,riley-wallace-1,Riley Wallace,2,2,0,0,0,0,258,203,230,27,5,27,5,7,39.149291,-84.477648,Xavier,49.1942,35.6239,72.1019,10.6557,43.7407,30.6839,66.8687,8.7362,31.9284,28.7307,51.4801,51.9256,0.0986,0.0898,66.8298,68.0282,108.3514,109.1179,93.2482,92.009,,22,,19,0.613,thad-matta-1,Thad Matta,0,1,0,0,0,0,49,5,13,25,5,25,5,0
0,2002,2002-1461-1112,35.1107,-106.61,Albuquerque,2002,1461,60,1112,68,11,41.311943,-105.57204,Wyoming,50.6349,30.8962,69.6822,10.4355,43.1389,36.2205,70.8783,8.8095,25.1781,29.4493,51.8856,53.8787,0.096,0.1068,69.6172,70.4124,105.3654,106.037,97.0568,96.6601,,,,,0.567,steve-mcclain-1,Steve McClain,0,0,0,0,0,0,78,40,40,21,8,21,8,3,32.232071,-110.950769,Arizona,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,74.1462,72.8207,111.0077,117.3877,104.0411,96.9262,,7,,8,0.635,lute-olson-1,Lute Olson,17,22,8,10,4,5,656,144,239,22,9,22,9,0
0,2002,2002-1323-1181,35.6017,-77.3725,Greenville,2002,1323,77,1181,84,8,41.616717,-86.289848,Notre Dame,49.037,37.8641,71.194,10.9142,42.6648,33.6538,67.5325,8.6667,31.4024,30.6634,67.0759,56.5271,0.1099,0.1016,70.3693,70.1299,109,113.8693,95.8235,97.3342,,,,,0.577,mike-brey-1,Mike Brey,1,3,0,0,0,0,140,20,72,21,10,21,10,1,36.00159,-78.94226,Duke,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,77.0734,75.1685,116.3726,118.5999,90.2544,87.7504,1,1,1,1,0.656,mike-krzyzewski-1,Mike Krzyzewski,17,17,12,12,9,9,635,167,226,29,3,29,3,0
0,2002,2002-1423-1231,38.5556,-121.4689,Sacramento,2002,1423,67,1231,76,13,34.225223,-77.875527,UNC Wilmington,46.4905,37.3311,68.855,9.0513,45.3438,32.0883,67.2468,8.6705,32.8342,33.8895,57.7806,54.7887,0.128,0.0931,64.2049,64.534,104.1599,104.5005,93.3916,93.829,,,,,0.574,jerry-wainwright-1,Jerry Wainwright,1,1,0,0,0,0,135,102,102,22,9,22,9,5,39.166383,-86.526904,Indiana,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,22,,22,,0.611,mike-davis-6,Mike Davis,1,1,0,0,0,0,41,24,24,20,11,20,11,0
0,2002,2002-1390-1242,38.6272,-90.1978,St Louis,2002,1390,63,1242,86,8,37.431746,-122.182212,Stanford,50.6173,34.0461,69.9877,10.1961,45.098,35.0746,69.4486,6.5844,33.3516,29.5969,58.3942,51.114,0.0701,0.0986,71.4355,71.2398,112.5213,113.9578,99.801,96.3122,13,24,13,23,0.578,mike-montgomery-1,Mike Montgomery,9,9,3,3,1,1,491,156,233,19,9,19,9,1,38.957351,-95.24587,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,7,2,7,2,0.673,roy-williams-1,Roy Williams,12,12,7,7,2,2,384,92,92,29,3,29,3,0
0,2002,2002-1409-1246,38.6272,-90.1978,St Louis,2002,1409,82,1246,87,12,36.151887,-95.945175,Tulsa,51.0526,40.2262,75.389,11.2177,46.3469,34.8276,68.0251,9.0226,31.7599,29.9742,60.5603,51.9277,0.1094,0.0945,71.3555,71.285,112.0819,111.68,96.5354,98.0707,,,,,0.592,john-phillips-1,John Phillips,0,0,0,0,0,0,26,6,6,26,6,26,6,4,38.028081,-84.510698,Kentucky,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,70.2659,69.3445,105.2773,109.8256,94.9881,91.1143,4,16,4,15,0.613,tubby-smith-1,Tubby Smith,4,8,3,6,1,1,254,42,104,20,9,20,9,0
0,2002,2002-1326-1281,35.1107,-106.61,Albuquerque,2002,1326,67,1281,83,4,39.998389,-83.009001,Ohio St.,52.589,37.5536,67.5472,6.8306,49.9089,32.0624,70.1149,8.8997,27.3796,34.4478,58.5455,54.8431,0.0904,0.0744,66.3782,68.1862,111.3386,115.5508,96.5748,96.7318,,14,,12,0.605,jim-obrien-1,Jim O'Brien,3,6,1,2,1,1,336,56,273,23,7,23,7,12,38.626527,-90.336949,Missouri,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,70.7578,70.5889,112.716,112.3241,101.992,99.0919,8,,8,,0.564,quin-snyder-1,Quin Snyder,2,2,0,0,0,0,59,37,37,21,11,21,11,0
0,2002,2002-1166-1228,41.8369,-87.6847,Chicago,2002,1166,60,1228,72,12,41.265325,-95.947029,Creighton,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,68.1765,68.6093,109.6425,109.7891,98.2993,99.2335,,,,,0.572,dana-altman-1,Dana Altman,3,4,0,0,0,0,228,94,161,22,8,22,8,4,39.730827,-90.246256,Illinois,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,3,13,3,16,0.622,bill-self-1,Bill Self,1,3,1,2,0,0,180,16,97,24,8,24,8,0
0,2002,2002-1458-1268,38.8951,-77.0367,Washington,2002,1458,57,1268,87,8,43.073858,-89.405356,Wisconsin,47.6054,35.7639,71.8354,5.1925,51.1191,34.7826,68.7251,9.1954,35.5556,32.1385,55.6188,51.1258,0.0912,0.1002,63.8016,64.6828,103.0291,107.4935,100.3758,95.4425,,,,,0.569,bo-ryan-1,Bo Ryan,0,0,0,0,0,0,48,12,39,18,12,18,12,1,38.988607,-76.939704,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,2,4,2,4,0.659,gary-williams-1,Gary Williams,8,11,5,7,1,1,475,143,271,26,4,26,4,0
0,2002,2002-1280-1400,32.7767,-96.797,Dallas,2002,1280,64,1400,68,3,33.425002,-88.879658,Mississippi St.,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,70.0123,69.2387,104.5274,109.3856,94.7267,91.6294,,17,,18,0.629,rick-stansbury-1,Rick Stansbury,0,0,0,0,0,0,78,49,49,26,7,26,7,6,30.28473,-97.737277,Texas,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,70.7855,70.6207,109.8999,113.6185,102.7344,99.4373,23,,23,,0.596,rick-barnes-1,Rick Barnes,3,9,0,1,0,0,290,42,176,20,11,20,11,0
2,2002,2002-1153-1417,40.4417,-80,Pittsburgh,2002,1153,101,1417,105,1,39.131159,-84.51428,Cincinnati,50.7363,36.2218,70.9178,10.2265,40.4942,29.5848,68.2848,6.2249,27.8609,28.4029,48.7073,44.8095,0.069,0.0657,68.4368,68.7152,112.2741,115.7842,86.3924,88.0357,,5,,5,0.664,bob-huggins-1,Bob Huggins,10,11,4,4,1,1,427,100,146,30,3,30,3,8,34.068892,-118.443901,UCLA,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,69.505,68.5327,106.244,110.6811,102.9371,96.7451,5,,5,,0.586,steve-lavin-1,Steve Lavin,5,5,4,4,0,0,133,58,58,19,11,19,11,0
0,2002,2002-1356-1163,43.0469,-76.1444,Syracuse,2002,1356,59,1163,71,11,37.71921,-89.217618,Southern Illinois,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,,,,,0.579,bruce-weber-1,Bruce Weber,0,0,0,0,0,0,77,46,46,26,7,26,7,2,41.808215,-72.249537,Connecticut,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,,10,,13,0.627,jim-calhoun-1,Jim Calhoun,9,14,7,7,1,1,623,149,286,24,6,24,6,0
0,2002,2002-1281-1328,37.3382,-121.8863,San Jose,2002,1281,75,1328,81,12,38.626527,-90.336949,Missouri,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,70.7578,70.5889,112.716,112.3241,101.992,99.0919,8,,8,,0.564,quin-snyder-1,Quin Snyder,2,2,0,0,0,0,59,37,37,21,11,21,11,2,35.208152,-97.445692,Oklahoma,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,25,3,25,3,0.655,kelvin-sampson-1,Kelvin Sampson,7,8,1,1,0,0,286,73,176,27,4,27,4,0
0,2002,2002-1332-1242,43.0667,-89.4,Madison,2002,1332,86,1242,104,2,44.044515,-123.07398,Oregon,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,,11,,11,0.593,ernie-kent-1,Ernie Kent,1,2,0,0,0,0,181,57,137,23,8,23,8,1,38.957351,-95.24587,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,7,2,7,2,0.673,roy-williams-1,Roy Williams,12,12,7,7,2,2,384,92,92,29,3,29,3,0
0,2002,2002-1242-1268,33.755,-84.39,Atlanta,2002,1242,88,1268,97,1,38.957351,-95.24587,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,7,2,7,2,0.673,roy-williams-1,Roy Williams,12,12,7,7,2,2,384,92,92,29,3,29,3,1,38.988607,-76.939704,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,2,4,2,4,0.659,gary-williams-1,Gary Williams,8,11,5,7,1,1,475,143,271,26,4,26,4,0
0,2002,2002-1231-1268,33.755,-84.39,Atlanta,2002,1231,52,1268,64,5,39.166383,-86.526904,Indiana,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,22,,22,,0.611,mike-davis-6,Mike Davis,1,1,0,0,0,0,41,24,24,20,11,20,11,1,38.988607,-76.939704,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,2,4,2,4,0.659,gary-williams-1,Gary Williams,8,11,5,7,1,1,475,143,271,26,4,26,4,0
1,2003,2003-1411-1421,39.7594,-84.1917,Dayton,2003,1411,84,1421,92,16,29.722468,-95.361961,Texas Southern,51.0097,32.5901,61.3975,5.7412,48.4147,33.4746,63.7288,6.9359,33.856,37.76,57.1984,52.9925,0.0895,0.1098,70.8057,69.3045,102.1859,97.6467,99.9739,107.6051,,,,,0.611,ronnie-courtney-1,Ronnie Courtney,0,0,0,0,0,0,29,29,29,18,12,18,12,16,35.616618,-82.565259,UNC Asheville,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,69.4728,68.9391,100.7461,101.4705,110.5521,114.058,,,,,0.489,eddie-biedenbach-1,Eddie Biedenbach,0,0,0,0,0,0,130,100,151,14,16,14,16,0
0,2003,2003-1166-1141,40.75,-111.8833,Salt Lake City,2003,1166,73,1141,79,6,41.265325,-95.947029,Creighton,55.7403,38.961,69.3215,10.9286,46.6429,34.238,70.1389,6.8092,35.4294,25.4923,58.7269,51.4076,0.1193,0.0939,69.1548,70.1399,113.9826,110.1662,92.9163,95.1464,,15,,18,0.591,dana-altman-1,Dana Altman,4,5,0,0,0,0,258,99,166,29,4,29,4,11,43.610947,-84.776729,Central Michigan,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,72.5315,72.9304,109.179,109.0285,100.8597,98.7009,,,,,0.582,jay-smith-2,Jay Smith,0,0,0,0,0,0,74,93,93,24,6,24,6,0
1,2003,2003-1301-1143,35.4822,-97.535,Oklahoma City,2003,1301,74,1143,76,9,35.785111,-78.674517,North Carolina St.,52.8125,35.6322,76.9716,8.8652,48.8475,33.7736,72.3824,9.0625,42.029,31.9662,60.3974,53.9726,0.114,0.1107,66.994,66.2676,107.5849,110.1397,101.0999,98.2094,,,,,0.603,herb-sendek-1,Herb Sendek,1,2,0,0,0,0,190,97,123,18,12,18,12,8,37.871519,-122.260401,California,50.3882,37.3585,68.0532,7.526,48.8754,33.8415,68.1818,6.4441,29.1529,36.2031,57.6151,63.1512,0.0934,0.0819,69.7273,67.4744,105.2679,108.3908,98.6577,95.5636,,,,20,0.574,ben-braun-1,Ben Braun,3,6,1,2,0,0,323,78,211,21,8,21,8,0
0,2003,2003-1140-1163,47.6589,-117.425,Spokane,2003,1140,53,1163,58,12,40.250851,-111.649281,BYU,49.0265,40.2672,73.9073,7.2566,44.4248,32.2896,70.0394,6.8142,31.6808,31.1395,55.9477,51.2744,0.1048,0.0816,65.9103,66.791,109.592,108.6906,95.8892,93.3903,,,,,0.56,steve-cleveland-1,Steve Cleveland,1,1,0,0,0,0,108,77,77,23,8,23,8,5,41.808215,-72.249537,Connecticut,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,73.2656,72.5331,108.4406,110.588,97.1758,93.6982,15,23,14,24,0.584,jim-calhoun-1,Jim Calhoun,10,15,8,8,1,1,647,159,296,21,9,21,9,0
0,2003,2003-1161-1181,40.75,-111.8833,Salt Lake City,2003,1161,57,1181,67,14,40.574759,-105.08083,Colorado St.,54.0905,36.0335,70.4,10.2665,48.6677,34.3936,69.3295,7.9428,22.1398,28.2743,58.3951,50.6297,0.0774,0.1314,68.4065,68.4037,107.6463,110.18,106.2933,104.269,,,,,0.608,dale-layer-1,Dale Layer,0,0,0,0,0,0,46,44,44,19,13,19,13,3,36.00159,-78.94226,Duke,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,73.1563,72.423,111.4246,115.3631,95.8249,94.2976,6,7,6,8,0.623,mike-krzyzewski-1,Mike Krzyzewski,18,18,13,13,9,9,661,174,233,24,6,24,6,0
0,2003,2003-1153-1211,40.75,-111.8833,Salt Lake City,2003,1153,69,1211,74,8,39.131159,-84.51428,Cincinnati,39.8305,34.3805,69.0049,12.0192,42.5962,34.8178,66.893,7.3729,32.6868,32.2034,53.5232,56.0976,0.0773,0.0614,67.2879,68.0049,100.9467,103.4997,92.8334,90.9919,23,,20,,0.546,bob-huggins-1,Bob Huggins,11,12,4,4,1,1,445,112,158,17,11,17,11,9,47.668144,-117.403062,Gonzaga,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,69.4013,68.9616,109.4651,110.2921,97.0167,96.978,22,,22,,0.58,mark-few-1,Mark Few,3,3,2,2,0,0,104,28,28,23,8,23,8,0
0,2003,2003-1429-1242,35.4822,-97.535,Oklahoma City,2003,1429,61,1242,64,15,41.740748,-111.81391,Utah St.,49.3095,33.3333,72.1232,5.7331,48.3083,34.0509,69.3654,5.4427,23.6352,32.4444,58.5831,50.8721,0.0831,0.0831,60.8456,62.7924,107.502,105.0306,97.9372,99.8051,,,,,0.57,stew-morrill-1,Stew Morrill,2,3,0,0,0,0,336,41,179,24,8,24,8,2,38.957351,-95.24587,Kansas,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937,74.1075,73.7257,109.8827,111.7339,89.5496,88.2407,2,6,2,6,0.625,roy-williams-1,Roy Williams,13,13,8,8,3,3,413,100,100,25,7,25,7,0
0,2003,2003-1221-1266,36.1667,-86.7833,Nashville,2003,1221,68,1266,72,14,41.699982,-86.253668,Holy Cross,49.7368,35.8916,70.1649,12.4406,44.1595,33.4755,66.7286,7.3684,27.9848,30.8147,63.4986,58.3601,0.1197,0.0988,65.5961,66.5939,105.8153,104.4775,88.3665,94.291,,,,,0.548,ralph-willard-1,Ralph Willard,2,4,0,1,0,0,220,45,169,26,4,26,4,3,43.038765,-87.928122,Marquette,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949,67.6317,67.3605,115.1444,116.5789,99.1207,97.0902,18,9,19,12,0.62,tom-crean-1,Tom Crean,1,1,0,0,0,0,79,40,40,23,5,23,5,0
0,2003,2003-1356-1281,36.1667,-86.7833,Nashville,2003,1356,71,1281,72,11,37.71921,-89.217618,Southern Illinois,50.2297,38.664,69.9834,8.0201,46.3659,40.6383,68.7898,5.6662,27.4444,28.1944,50.6494,51.0724,0.1151,0.0747,67.9139,68.5071,109.01,109.4424,99.468,98.7394,,,,,0.573,bruce-weber-1,Bruce Weber,1,1,1,1,0,0,103,53,53,24,6,24,6,6,38.626527,-90.336949,Missouri,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996,68.3161,67.0266,104.9753,110.0055,97.4233,94.1936,19,24,18,22,0.615,quin-snyder-1,Quin Snyder,3,3,1,1,0,0,83,48,48,21,10,21,10,0
0,2003,2003-1354-1328,35.4822,-97.535,Oklahoma City,2003,1354,54,1328,71,16,33.497439,-80.851185,South Carolina St.,50.3333,33.2645,69.9488,7.8345,45.6866,34.4037,65.3491,8.0833,28.7411,36.5363,41.3072,50.8065,0.1095,0.1335,72.6708,73.3571,100.1483,96.288,97.6678,103.9392,,,,,0.585,cy-alexander-1,Cy Alexander,4,4,0,0,0,0,276,199,199,20,10,20,10,1,35.208152,-97.445692,Oklahoma,47.3312,39.185,69.2063,9.262,44.4277,32.0513,66.8293,7.0644,33.3682,26.0579,56.5064,47.8378,0.1073,0.0847,64.4719,64.2353,108.6353,110.159,92.3056,89.4483,3,3,3,5,0.629,kelvin-sampson-1,Kelvin Sampson,8,9,2,2,1,1,314,80,183,24,6,24,6,0
0,2003,2003-1451-1458,47.6589,-117.425,Spokane,2003,1451,74,1458,81,12,41.19258,-111.94484,Weber St.,53.1369,33.3333,73.1579,1.7257,51.4986,34.608,68.4825,8.6502,34.414,32.2044,56.9314,52.2727,0.0988,0.0785,67.5272,67.3712,110.2562,109.3373,99.8039,100.9898,,,,,0.617,joe-cravens-1,Joe Cravens,0,0,0,0,0,0,131,40,93,26,5,26,5,5,43.073858,-89.405356,Wisconsin,51.4655,35.7016,73.1826,7.3211,47.005,33.4038,71.9512,7.2414,32.6756,28.2388,53.0075,48.9627,0.1092,0.0741,63.2974,63.1091,111.7649,111.3487,92.6488,92.1835,,21,,,0.592,bo-ryan-1,Bo Ryan,1,1,0,0,0,0,71,20,47,22,7,22,7,0
1,2003,2003-1386-1120,27.971,-82.465,Tampa,2003,1386,63,1120,65,7,39.994442,-75.238343,Saint Joseph's,49.6425,36.3222,68.6179,14.4864,38.8938,33.2,65.2529,8.2737,40.1955,30.5064,57.5172,55.9934,0.1092,0.0926,65.7476,65.9758,106.5061,107.5022,89.1379,88.3847,,,,,0.588,phil-martelli-1,Phil Martelli,2,2,1,1,0,0,149,96,96,23,6,23,6,10,32.600201,-85.492409,Auburn,51.8139,34.6084,66.9782,13.8539,46.7674,33.1378,68.4116,7.7287,30.2146,36.4122,51.7119,52.8736,0.1149,0.1154,68.055,68.1404,102.5367,104.4508,96.6885,93.7798,,,,,0.572,cliff-ellis-1,Cliff Ellis,2,7,1,2,0,0,520,110,323,20,11,20,11,0
